id,title,info
4012,The Believer,the movie tells the story of a young jewish man who becomes fiercely anti-semitic. henrybean drama bomb jewry worldwarii jewishlife jew synagogue antisemitism independentfilm bombplanting fullerfilms sevenartspictures ryangosling summerphoenix theresarussell release in the year 2001 lang en mediumLength
14054,Snow Angels,waitress annie has separated from her suicidal alcoholic husband  glenn. glenn has become an evangelical christian  but his erratic attempts at getting back into annies life have alarmed her. high school student arthur works at annies restaurant  growing closer to a new kid in town  lila  after class. when glenn and annies daughter go missing  the whole town searches for her  as he increasingly spirals out of control. davidgordongreen drama romance suicide depression smalltown familyrelationships younglove crossroadsfilms katebeckinsale samrockwell michaelangarano release in the year 2008 lang en mediumLength
323271,Unsullied,when car trouble strands track star reagan farrow in the florida boondocks  she accepts an offer of help from a pair of charming strangers only to find herself trapped in a brutal backwoods nightmare. held captive in an isolated cabin  reagan manages to escape and take refuge in the forest. relentlessly pursued by the savage sociopaths who kidnapped her  reagan will need all of her inner strength and resourcefulness in order to survive in this gripping thriller. simeonrice thriller action horror   rustyjoiner murraygray jamesgaudioso release in the year 2015 lang en mediumLength
10972,Session 9,tensions rise within an asbestos cleaning crew as they work in an abandoned mental hospital with a horrific past that seems to be coming back. bradanderson horror mystery schizophrenia lunaticasylum psychology relation coin taperecorder potsmoking cellphone walkietalkie securityguard asbestos multiplepersonality tunnel lobotomy hazmatsuit octoberfilms usafilms scoutproductions petermullan davidcaruso stephengevedon release in the year 2001 lang en mediumLength
13066,I Want Someone to Eat Cheese With,"life has its downs for james  living with his mom in chicago at 39  an aging performer at second city  eating and weighing too much. a woman hes been dating drops him  as does his agent  her brother. james turns down roles in local tv  roles that make him sad. someones remaking his favorite movie  ""marty "" a role hed love  but he doesnt even get an audition. jeffgarlin comedy romance independentfilm  jeffgarlin sarahsilverman bonniehunt release in the year 2006 lang en mediumLength"
66025,Mooz-lum,thanks to a strict muslim upbringing that largely shielded him from the outside world  tariqs first year of college proves transformative. that is  until the 9/11 terrorist attacks invite growing suspicion and distrust from his angry classmates. qasimbasir drama independentfilm  nialong dannyglover evanross release in the year 2011 lang en mediumLength
11908,Hatchet,when a group of tourists on a new orleans haunted swamp tour find themselves stranded in the wilderness  their evening of fun and spooks turns into a horrific nightmare. adamgreen comedy horror neworleans alligator malefriendship ax swampf serialkiller ariescopepictures joeldavidmoore tamarafeldman deonrichmond release in the year 2006 lang en mediumLength
3082,Modern Times,the tramp struggles to live in modern industrial society with the help of a young homeless woman. charliechaplin drama comedy factory ambulance invention tramp greatdepression industrialrevolution slapstick machine pardon guilty unitedartists charleschaplinproductions charliechaplin paulettegoddard henrybergman release in the year 1936 lang en mediumLength
39541,Stolen Summer,pete  an eight-year-old catholic boy growing up in the suburbs of chicago in the mid-1970s  attends catholic school  where as classes let out for the summer  hes admonished by a nun to follow the path of the lord  and not that of the devil. perhaps taking this message a bit too seriously  pete decides its his goal for the summer to help someone get into heaven; having been told that catholicism is the only sure path to the kingdom of the lord  pete decides to convert a jew to catholicism in order to improve their standing in the afterlife. hoping to find a likely candidate  pete begins visiting a nearby synagogue  where he gets to know rabbi jacobson  who responds to petes barrage of questions with good humor. pete also makes friends with the rabbis son  danny  who is about the same age; when he learns that danny is seriously ill  he decides danny would be an excellent choice for conversion. petejones drama family comedy   aidanquinn bonniehunt kevinpollak release in the year 2002 lang en mediumLength
1961,My Name Is Bruce,b movie legend bruce campbell is mistaken for his character ash from the evil dead trilogy and forced to fight a real monster in a small town in oregon. brucecampbell comedy horror parody parallelworld darkhorseentertainment imageentertainment brucecampbell gracethorsen tedraimi release in the year 2007 lang en mediumLength
51820,The Salon,a beauty shop owner finds romance as she struggles to save her business. markbrown comedy independentfilm  dondrewhitfield kymwhitley monicacalhoun release in the year 2005 lang en shortMovie
291362,Road Hard,after his movie and television career has run dry  bruce madsen adam carolla is forced to go back on the road playing one dingy comedy club after another  spending endless nights in budget hotel rooms and always flying coach. amidst trying to revitalize his career  rekindle his love life and put his daughter through college  bruce knows one thing for sure - he must get off the road. road hard is the story of that journey. adamcarolla kevinhench comedy roadtrip stand-upcomedy romanticcomedy travel sontalia adamcarolla dianefarr larrymiller release in the year 2015 lang en mediumLength
30082,Forty Shades of Blue,a russian woman living in memphis with a much older rock-n-roll legend experiences a personal awakening when her husbands estranged son comes to visit. irasachs drama romance independentfilm charlieguidance fluxfilms highlineproductions tinydancerfilms dinakorzun riptorn darrene.burrows release in the year 2005 lang en mediumLength
72913,Amigo,"rafael  a village mayor caught in the murderous crossfire of the philippine-american war. when u.s. troops occupy his village  rafael comes under pressure from a tough-as-nails officer to help the americans in their hunt for filipino guerilla fighters. but rafaels brother is the head of the local guerillas  and considers anyone who cooperates with the americans to be a traitor. rafael quickly finds himself forced to make the impossible  potentially deadly decisions faced by ordinary civilians in an occupied country. johnsayles drama history war ambush rebel rain village arrest friendship gunbattle soldier american ""anarchistsconventionfilms"" chriscooper djqualls garretdillahunt release in the year 2010 lang en mediumLength"
23963,Pontypool,when disc jockey grant mazzy reports to his basement radio station in the canadian town of pontypool  he thinks its just another day at work. but when he hears reports of a virus that turns people into zombies  mazzy barricades himself in the radio booth and tries to figure out a way to warn his listeners about the virus and its unlikely mode of transmission. brucemcdonald horror mystery sciencefiction discjockey radiostation winter survival zombie fear ontariocanada radiobroadcast talkradio zombieapocalypse trappedinbuilding pontyuppictures shadowshows stephenmchattie lisahoule georginareilly release in the year 2009 lang en mediumLength
29406,Trucker,loner diane ford michelle monaghan is a truck driver with an 11-year-old son  peter jimmy bennett  whom she never sees  and thats fine with her. but  when peters father  len benjamin bratt  falls ill  he asks diane to take care of their son for a while. eventually  diane reluctantly agrees  but she quickly realizes that caring for a child interferes with her independent lifestyle -- and peter isnt all that thrilled with the arrangement  either. jamesmottern drama california sex bar motel highway reunion cancer independentfilm violence anger divorcee drunk trucker americana traffic plumpictures hansonallenfilms hart-lunsfordpictures michellemonaghan nathanfillion joeylaurenadams release in the year 2008 lang en mediumLength
361505,Me You and Five Bucks,"a womanizing yet lovable loser  charlie  a waiter in his early 30s who dreams of selling his book entitled ""7 steps of healing the male broken heart"" finds himself still working in restaurants to survive in the big apple. low on cash  hes left with no other choice but to look for a roommate to share his tiny studio. surprisingly  the first person to answer the ad is his ex and only love of his life pam  who broke his heart and disappeared without reason and the inspiration behind his book. the pam he remembered was a youthful spirit with lots of money who is now broke and disheveled. a new story begins and it is up to charlie to find out why she ran out on him and whats happened to her over the past three years. with a potential new love in his life  he must gather the strength to help pam get back on her feet without rekindling old feelings.  romance comedy drama    release in the year 2015 lang en mediumLength"
104755,The Lords of Salem,the city of salem  massachusetts is visited by a coven of ancient witches. robzombie horror thriller witch coven salemmassachusetts satanic alliancefilms blumhouseproductions imglobal automatikentertainment hauntedmovies sherimoonzombie brucedavison jeffdanielphillips release in the year 2012 lang en mediumLength
253306,Housebound,"when kylie bucknell is sentenced to home detention  shes forced to come to terms with her unsociable behaviour  her blabbering mother and a hostile spirit who seems less than happy about the new living arrangement. gerardjohnstone horror comedy thriller hauntedhouse father-in-law superstition housearrest basement mystery plottwist explodinghead securityguard gardenshears dentures homedetention semi-professional ""morganaoreilly"" rimatewiata glen-paulwaru release in the year 2014 lang en mediumLength"
29595,Wal-Mart: The High Cost of Low Price,this documentary takes the viewer on a deeply personal journey into the everyday lives of families struggling to fight goliath. from a family business owner in the midwest to a preacher in california  from workers in florida to a poet in mexico  dozens of film crews on three continents bring the intensely personal stories of an assault on families and american values. robertgreenwald documentary usa capitalism departmentstore protest community middleclass bigbusiness retailtrade consumerism business economics corporation walmart bravenewfilms leescott donhunter jonhunter release in the year 2005 lang en mediumLength
46729,Fetching Cody,art  a drug-addicted dealer and hustler  arrives at his girlfriend codys apartment to find that she has overdosed on heroin. he tries to fix things by traveling back in time in an attempt to prevent her death. davidray comedy drama fantasy romance sciencefiction independentfilm cheapanddirtyproductionsinc. jaybaruchel sarahlind jimbyrnes release in the year 2005 lang en mediumLength
294600,Last I Heard,released from federal prison after 20 years due to his ailing health  a formerly powerful new york mobster moves back home and attempts to reconnect with former life in this poignant sopranos-esque character study. davidrodriguez drama comedy   paulsorvino chazzpalminteri michaelrapaport release in the year 2013 lang en mediumLength
137347,Closer to the Moon,a romanian police officer teams up with a small crew of bank robbers to pull off a heist by convincing everyone at the scene of the crime that they are only filming a movie. naecaranfil comedy drama bankrobbery mandragoramovies agresywnabanda denisfriedmanproductions verafarmiga markstrong harrylloyd release in the year 2013 lang en mediumLength
290370,Mutant World,a decade after a disastrous meteor impact wipes out most of society  a group of survivalists emerge to find themselves on a twisted version of the old earth  with a nascent society besieged by vicious marauders  ferocious mutants  and the dreadful symptoms of a post-apocalyptic environment. davidwinning sciencefiction winter mutant post-apocalyptic dystopia meteor politicsofscarcity nomadicpictures kimcoates hollydeveaux ashanti release in the year 2014 lang en mediumLength
426469,Growing Up Smith,"in 1979  an indian family moves to america with hopes of living the american dream. while their 10-year-old boy smith falls head-over-heels for the girl next door  his desire to become a ""good old boy"" propels him further away from his familys ideals than ever before. franklotito comedy family drama   roniakurati brightonsharbino jasonlee release in the year 2017 lang en mediumLength"
356841,Checkmate,six people are thrown together during an elaborate bank heist where any move can alter the outcome. is it coincidence  or are they merely pawns in a much bigger game. timothywoodwardjr. thriller action crime  statusmedia&entertainment puppyentertainment dannyglover seanastin vinniejones release in the year 2015 lang en mediumLength
301325,#Horror,inspired by actual events  a group of 12 year old girls face a night of horror when the compulsive addiction of an online social media game turns a moment of cyber bullying into a night of insanity. tarasubkoff drama mystery horror thriller  aststudios lowlandpictures tarynmanning natashalyonne chloësevigny release in the year 2015 lang de mediumLength
347755,Wind Walkers,a group of friends and family descend into the everglades swamplands for their annual hunting trip only to discover that they are the ones being hunted. a malevolent entity is tracking them and they begin to realise one of their party may be possessed by something brought home from a tour of duty in the middle east – a demon of war so horrible and deadly they are unaware of its devilish presence. or are they facing something even more unspeakable  a legendary native american curse about to unleash its dreadful legacy of thirsting for colonial revenge by claiming more souls? russellfriedenberg action horror thriller   zaneholtz glenpowell kiowagordon release in the year 2016 lang en mediumLength
408,Snow White and the Seven Dwarfs,"a beautiful girl  snow white  takes refuge in the forest in the house of seven dwarfs to hide from her stepmother  the wicked queen. the queen is jealous because she wants to be known as ""the fairest in the land "" and snow whites beauty surpasses her own. davidhand fantasy animation family poison witch becominganadult sadness queen attemptedmurder dyinganddeath appearance princess candlelightvigil snowwhite waltdisneyproductions adrianacaselotti lucillelaverne harrystockwell release in the year 1937 lang en mediumLength"
44413,The Holy Girl,amalia is an adolescent girl who is caught in the throes of her emerging sexuality and her deeply held passion for her catholic faith. these two drives mingle when the visiting dr. jano takes advantage of a crowd to get inappropriately close to the girl. repulsed by him but inspired by an inner burning  amalia decides it is her god-given mission to save the doctor from his behavior  and she begins to stalk dr. jano  becoming a most unusual voyeur. lucreciamartel drama foreign hotel teenagegirl doctor womandirector spanishmovie r&cproduzioni teodorafilm lapasionarias.r.l. maríaalché mercedesmorán carlosbelloso release in the year 2004 lang es mediumLength
39209,Shalako,sean connery is shalako  a guide in the old west who has to rescue an aristocratic british hunting party from indians and bandits. edwarddmytryk western nativeamerican gunfighter huntingparty centralcinemacompanyfilm palomarpicturesinternational kingstonfilmproductionsltd. seanconnery brigittebardot jackhawkins release in the year 1968 lang en mediumLength
48463,Incident at Loch Ness,"the german film director werner herzog sets out to the scottish highlands to make a documentary  ""enigma of loch ness""  exploding the myth of the loch ness monster. meanwhile  another documentary film crew is making a film about werner herzog  and we see the production of ""enigma"" from their point of view. shooting on a rented boat  tensions begin to rise as director herzog and his producer  zak penn  find themselves at cross-purposes on the black surface of loch ness. things get very edgy when the film crew starts seeing shapes in the murky water. zakpenn adventure comedy horror   wernerherzog kitanabaker gabrielbeistain release in the year 2004 lang en mediumLength"
394047,The Dog Lover,sara gold is a young girl on a quest to save mans best friend. when she goes undercover to take down a dog breeder suspected of wrongdoing  she quickly finds out she might be on the wrong side of right. sara must make a decision: to continue and follow the orders of her organization  united animal protection agency  or trust her instincts and the boy shes fallen in love with. alexranarivelo drama undercover dog animalwelfare animalrightsorganization puppymill animalrescues collegeintern esxproductions esxentertainment allisonpaige jamesremar leathompson release in the year 2016 lang en mediumLength
312791,GirlHouse,in an attempt to make some extra cash while away at college  kylie moves into a house that streams content to an x-rated website. after a deranged fan hacks in to determine the houses location  she finds herself in a terrifying fight for her life. jonknautz trevormatthews horror thriller femalenudity sex shower sauna nudity securitycamera house webcam website murder lesbian maskedkiller slasher undressing violence homeinvasion maskedman internetchat sexscene internetporn securityguard disfiguredface pornactress skirt collegestudent rubbermask brookstreetpictures alicobrin erinagostino jamesthomas release in the year 2014 lang en mediumLength
266034,The Blue Room,a man and a woman  secretly in love  alone in a room. they desire each other  want each other  and even bite each other. in the afterglow  they share a few sweet nothings. at least the man seemed to believe they were nothing. now under investigation by the police and the courts  what is he accused of? mathieuamalric drama crime thriller murder suspense loveaffair policeinterrogation murdertrial alfamafilms mathieuamalric léadrucker stéphaniecléau release in the year 2014 lang fr mediumLength
280381,House at the End of the Drive,when david king purchases a house in the hills far above the angst of los angeles  he gets much more than he bargained for when strange and unexplainable occurrences in and around the house begin to take control of his daily life davidworth thriller horror ghoststory allureentertainment jamesoliver jonathanmangum alisonraimondi release in the year 2014 lang en mediumLength
2661,Batman,the dynamic duo faces four super-villains who plan to hold the world for ransom with the help of a secret invention that instantly dehydrates people. leslieh.martinson family adventure comedy sciencefiction crime submarine dccomics missile sharkattack rescue shark sharkrepelent blackcat superpowers twentiethcenturyfoxfilmcorporation dccomics williamdozierproductions greenlawnproductions adamwest burtward leemeriwether release in the year 1966 lang en mediumLength
100,"Lock, Stock and Two Smoking Barrels",a card sharp and his unwillingly-enlisted friends need to make a lot of cash quick after losing a sketchy poker match. to do this they decide to pull a heist on a small-time gang who happen to be operating out of the flat next door. guyritchie comedy crime ambush alcohol shotgun tea joint machismo cocktail rifle marijuana cockneyaccent potsmoking hatchet antique cardsharp anger carjacking piano stripshow highstakes handmadefilmsltd. summitentertainment polygramfilmedentertainment skafilms thestevetischcompany jasonflemyng dexterfletcher nickmoran release in the year 1998 lang en mediumLength
218500,The Ballad of Gregorio Cortez,the entire cause of the problem evolves from the use of a deputy to translate. his command of spanish is inadequate and he mistranslates what a witness tells the sheriff as to whether the real perpetrator of the crime is riding a mare yegua or a male horse caballo. this error results in destroying a family and the death of an innocent man. robertm.young western  moctesumaesparzaproductions edwardjamesolmos jamesgammon tombower release in the year 1983 lang en mediumLength
309,The Celebration,a grandiose party to celebrate a sixtieth birthday unleashes a family drama with all the lies that conceal horrendous secrets. the eldest son  christian  stages a showdown with the popular pater familias; his provocative  moving after-dinner speech dislodges all the masks  which finally fall completely as the father-son conflict intensifies and the bewildered guests look on. thomasvinterberg drama suicide fathersonrelationship childabuse sexualabuse depression parentskidsrelationship secret birthday twinsister hotelier countryhouse daughter dogme95 familyreunion lecture child nordicfilm sverigestelevisionsvt nimbusfilmproductions ulrichthomsen henningmoritzen thomasbolarsen release in the year 1998 lang da mediumLength
27845,Trees Lounge,tommy has lost his job  his love and his life. he lives in a small apartment above the trees lounge  a bar which he frequents along with a few other regulars without lives. he gets a job driving an ice cream truck and ends up getting involved with the seventeen-year-old niece of his ex-girlfriend. this gets him into serious trouble with her father. stevebuscemi comedy drama bar alcoholism independentfilm drinking  stevebuscemi chloësevigny carolkane release in the year 1996 lang en mediumLength
25784,Journey from the Fall,thirteen years after the end of the vietnam war  a family who was tragically affected by the war are forced to emigrate to america. hamtran drama vietnam independentfilm  kiềuchinh longnguyen diemlien release in the year 2006 lang vi mediumLength
52790,The Basket,"peter coyote e.t.  erin brokovich and karen allen the perfect storm star in this touching family drama about the unifying power of basketball in a community torn apart by war. both a riveting sports film and a tale of triumph over adversity  the basket is ""a hoop dream movie with a whole lot of heart"" dallas morning news! in 1918  when the wheat-farming townspeople of waterville  washington  welcome home their first wounded son from wwi  theyrestruck by the harsh reality of war. and just as bigotry and hatred toward two german orphans dividethe close-knit community  a new schoolteacher  martin coyote  rolls into town with some strange ideas and an even stranger leather ball. through the brand-new game called basketball  martin strivesto bring harmony to the town...before it tears itself apart! richcowan drama   petercoyote karenallen robertburke release in the year 2000 lang en mediumLength"
100275,Eddie: The Sleepwalking Cannibal,a once-famous painter rediscovers inspiration when he befriends a sleepwalking cannibal. borisrodriguez horror comedy cannibal sleepwalking artteacher detdanskefilminstitut téléfilmcanada fridthjoffilm makeamove thurelindhardt dylansmith georginareilly release in the year 2012 lang en mediumLength
295914,Queen of the Mountains,at a time when most females in asia possess little or no power over their lives  headstrong kurmanjan datka defies her familys authority -- and ultimately becomes the ruler of her native kyrgyzstan region. sadyksher-niyaz drama action biography kirghizfilm aityshfilm elinaabaikyzy azizmuradillayev nasiramambetov release in the year 2014 lang ky mediumLength
42033,Def-Con 4,two men and a woman circle the globe in a satellite armed with a nuclear device. the third world war breaks out  and a few months later the satellite crashes. they survive the crash but one man gets killed by survivors and the other man gets caught. the woman stays by the remains of the the satellite but is soon caught by evil punks who have taken power. pauldonovan digbycook sciencefiction post-apocalyptic dystopia canuxploitation newworldpictures salterstreetfilmsinternational lenorezann maurychaykin katelynch release in the year 1985 lang en mediumLength
19187,The Hebrew Hammer,a jewish blaxploitation hero saves hanukkah from the clutches of santa clauss evil son. jonathankesselman action comedy independentfilm contentfilm comedycentralfilms adamgoldberg judygreer andydick release in the year 2003 lang en mediumLength
46415,Neal 'n' Nikki,"the film  as its name implies  centres on gurneal ""neal"" ahluwalia and nikkita ""nikki"" bakshi uday chopra and tanisha  two canadians of indian descent  born and raised in british columbia. before getting married neal wants to spend one month on vacation in total freedom by meeting women  going to clubs... arjunsablok comedy romance musical yashrajfilms udaychopra tanishamukherjee abhishekbachchan release in the year 2005 lang en mediumLength"
38570,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,follows andy  who needs to hook up with a hottie  pronto  because he hasnt had sex in... well  forever - and his luck isnt the only thing thats hard. his equally horny teenage roommates also need it superbad  and with the help of their nerdy pal  mcanalovin and his fake i.d.  they may tap more than just a keg. craigmoss comedy duringcreditsstinger silvernitratefilms bryancallen noureendewulf mirceamonroe release in the year 2010 lang en mediumLength
27588,Forget Me Not,its graduation weekend  and sandy channing  the popular class president of her small-town high school  should be enjoying the time of her life. but when her friends start disappearing  sandy discovers they have unwittingly awakened the vengeful spirit of a girl they wronged long ago. fighting for her sanity  sandy must unlock a dark secret from her own past before its too late. tyleroliver drama horror romance independentfilm capstoneentertainmentgroup vindicatedpictures carlyschroeder codylinley briegabrielle release in the year 2009 lang en mediumLength
223,Rebecca,a self-conscious bride is tormented by the memory of her husbands dead first wife. alfredhitchcock drama mystery montecarlo basedonnovel agedifference secret obsession bride cornwall love suspense ruralsetting devotion housekeeper death estate costumeparty filmnoir secondwife selznickinternationalpictures laurenceolivier joanfontaine georgesanders release in the year 1940 lang en mediumLength
9725,Friday the 13th Part 2,five years after the horrible bloodbath at camp crystal lake  it seems jason voorhees and his demented mother are in the past. paul opens up a new camp close to the infamous site  ignoring warnings to stay away  and a sexually-charged group of counselors follow -- including child psychologist major ginny. but jason has been hiding out all this time  and now hes ready for revenge. steveminer horror thriller camping summercamp gore slasher bhorror brisbanequeensland paramountpictures georgetownproductions inc. amysteel johnfurey adrienneking release in the year 1981 lang en mediumLength
28580,The Lost Weekend,don birnam  a long-time alcoholic  has been sober for ten days and appears to be over the worst... but his craving has just become more insidious. evading a country weekend planned by his brother and girlfriend  he begins a four-day bender that just might be his last - one way or another. billywilder drama desperation weekend delirium addiction alcoholism writer alcoholic bats suicidalthoughts lowselfesteem filmnoir paranoid paramount raymilland janewyman phillipterry release in the year 1945 lang en mediumLength
23730,C.H.U.D.,a rash of bizarre murders in new york city seems to point to a group of grotesquely deformed vagrants living in the sewers. a courageous policeman  a photo journalist and his girlfriend  and a nutty bum  who seems to know a lot about the creatures  band together to try and determine what the creatures are and how to stop them. douglascheek horror sciencefiction monster mutant shower police bloodsplatter toxic independentfilm gore decapitation blood zombie newyorkcity cannibal policedetective flamethrower bum sewer policeinvestigation nuclearwaste hobo newworldpictures c.h.u.d.productions johnheard danielstern christophercurry release in the year 1984 lang en mediumLength
84197,Filly Brown,“majo” tonorio  a.k.a. filly brown  is a raw  young los angeles hip-hop artist who spits from the heart. when a sleazy record producer offers her a crack at rap stardom  majo faces some daunting choices. with an incarcerated mother  a record contract could be the ticket out for her struggling family. but taking the deal means selling out her talent and the true friends who helped her to the cusp of success. michaeld.olmos youssefdelara drama   resmineatis babybash davidbianchi release in the year 2013 lang en mediumLength
46256,The Lion of Judah,upon learning that judah has been trapped in the clutches of the townspeople and faces the possibility of being the sacrifice at the annual festival  the stable mates leave their cozy barn and embark on an adventure to find and free their friend. deryckbroom adventure animation comedy family palmsunday jerusalemjudah bethlehemjudah sunriseproductions animatedfamilyfilms charactermatters georginacordova ernestborgnine michaelmadsen release in the year 2011 lang en mediumLength
19997,Niagara,rose loomis and her older  gloomier husband  george  are vacationing at a cabin in niagara falls  n.y. the couple befriend polly and ray cutler  who are honeymooning in the area. polly begins to suspect that something is amiss between rose and george  and her suspicions grow when she sees rose in the arms of another man. while ray initially thinks polly is overreacting  things between george and rose soon take a shockingly dark turn. henryhathaway crime drama thriller clocktower infidelity self-defense waterfall delirium murder morgue tourguide fear pursuit hitchcockian screaming unconsciousness filmnoir adultress twentiethcenturyfoxfilmcorporation marilynmonroe josephcotten jeanpeters release in the year 1953 lang en mediumLength
43266,How Green Was My Valley,"at the turn of the century in a welsh mining village  the morgans he stern  she gentle raise coal-mining sons and hope their youngest will find a better life. lots of atmosphere  very sentimental view of pre-union miners lives. the film is based on the 1939 richard llewellyn novel of the same name. johnford drama wales ruralsetting coalmining twentiethcenturyfoxfilmcorporation walterpidgeon ""maureenohara"" roddymcdowall release in the year 1941 lang en mediumLength"
278316,Da Sweet Blood of Jesus,a movie about human beings who are addicted to blood. spikelee thriller comedy romance  40acres&amulefilmworks feliciapearson zaraahabrahams elvisnolasco release in the year 2014 lang en mediumLength
1412,"Sex, Lies, and Videotape",a sexually repressed womans husband is having an affair with her sister. the arrival of a visitor with a rather unusual fetish changes everything. stevensoderbergh drama sexualobsession sex sexuality camcorder spanner orgasm videoband longing safesex interview voyeurism miramaxfilms outlawproductions virgin andiemacdowell petergallagher jamesspader release in the year 1989 lang en mediumLength
176,Saw,obsessed with teaching his victims the value of life  a deranged  sadistic serial killer abducts the morally wayward. once captured  they must face impossible choices in a horrific game of survival. the victims must fight to win their lives back  or die trying... jameswan horror mystery crime shotgun basedonshortfilm sadist pistol chained bludgeoning gameofdeath lionsgatefilms twistedpictures evolutionentertainment sawproductionsinc. caryelwes dannyglover monicapotter release in the year 2004 lang en mediumLength
39939,Super Troopers,five bored  occasionally high and always ineffective vermont state troopers must prove their worth to the governor or lose their jobs. after stumbling on a drug ring  they plan to make a bust  but a rival police force is out to steal the glory. jaychandrasekhar comedy crime mystery alcohol radio policechief highway cops brokenlizard marijuana drughumor policecorruption aftercreditsstinger duringcreditsstinger shenanigans foxsearchlightpictures brokenlizardindustries jaychandrasekhar stevelemme kevinheffernan release in the year 2001 lang en mediumLength
357834,The Algerian,the algerian is an international political thriller about the colliding worlds of the middle east and america. it follows ali ben youcef across the world from algeria to new york  las vegas and los angeles as it reveals he is a sleeper cell part of an international plot. giovannizelko   zelkofilms benyoucef candicecoke harrylennix release in the year 2015 lang en mediumLength
215924,The Amazing Catfish,young claudia works in a supermarket where she promotes various types of products. one night  she ends up in the emergency room with severe appendicitis and meets martha  a patient  laying in the bed next to hers. claudiasainte-luce comedy drama womandirector cinecanibal lisaowen ximenaayala soniafranco release in the year 2013 lang es mediumLength
480,Monsoon Wedding,from an exciting indian wedding comes a relationship from two different times not only showing the modern but also the traditional. different characters and stories interact with each other in director mira nair film where she used an indian-american production to illustrate these themes modern day indians are very familiar with. miranair comedy drama romance childabuse adultery arrangedmarriage bollywood wedding womandirector weddingarranger classsystem ifcfilms mirabaifilms thecriterioncollection naseeruddinshah lilletedubey vijayraaz release in the year 2001 lang hi mediumLength
14295,You Can Count on Me,a single mothers life is thrown into turmoil after her struggling  rarely-seen younger brother returns to town. kennethlonergan drama romance independentfilm cappaproductions hart-sharpentertainment crushentertainment lauralinney markruffalo matthewbroderick release in the year 2000 lang en mediumLength
11219,The Trouble with Harry,trouble erupts in a small  quiet new england town when a mans body is found in the woods. the problem is that almost everyone in town thinks that they had something to do with his death. alfredhitchcock comedy mystery thriller smalltown chase wife leave murder suspense femalecorpse paramountpictures alfredj.hitchcockproductions edmundgwenn johnforsythe shirleymaclaine release in the year 1955 lang en mediumLength
20770,But I'm a Cheerleader,"megan is an all-american girl. a cheerleader. she has a boyfriend. but megan doesnt like kissing her boyfriend very much. and shes pretty touchy with her cheerleader friends. her conservative parents worry that she must be a lesbian and send her off to ""sexual redirection"" school  where she must learn how to be straight. jamiebabbit comedy comingout cheerleader homosexuality independentfilm lesbian lesbianinterest womandirector igniteentertainment natashalyonne brandtwille budcort release in the year 1999 lang en mediumLength"
176124,Home Run,a pro ball player with a substance abuse problem is forced into rehab in his hometown  finding new hope when he gets honest about his checkered past  and takes on coaching duties for a misfit little league team davidboyd drama baseball samuelgoldwyn providentfilms scottelrod dorianbrown charleshenrywyson release in the year 2013 lang en mediumLength
500,Reservoir Dogs,a botched robbery indicates a police informant  and the pressure mounts in the aftermath at a warehouse. crime begets violence as the survivors -- veteran mr. white  newcomer mr. orange  psychopathic parolee mr. blonde  bickering weasel mr. pink and nice guy eddie -- unravel. quentintarantino crime thriller traitor jewelry psychopath thief heist betrayal mystery escape gang plangonewrong warehouse ensemblecast allmalecast toldinflashback heistgonewrong foreshadowing rendezvous iconic setinoneroom uneasyalliance ragtaggroup liveentertainment lionsgate dogeatdogproductionsinc. harveykeitel timroth michaelmadsen release in the year 1992 lang en mediumLength
60400,The Blue Bird,"set in mid-europe sometime in the late 18th century where mytyl shirley temple  the bratty daughter of a woodcutter russell hicks  finds a unique bird in the royal forest and selfishly refuses to give it to her sick friend. that night  she is visited in a dream by a fairy named berylune jessie ralph  who sends her and her brother tyltyl johnny russell to search for the blue bird of happiness. to accompany them  the fairy magically transforms their dog tylo eddie collins  cat tylette gale sondergaard  and lantern ""light"" into human form. the children have a number of adventures. the dream journey makes mytyl awake as a kinder and gentler girl who has learned to appreciate all the comforts and joys of her home and family. walterlang drama family fantasy bird twentiethcenturyfoxfilmcorporation shirleytemple springbyington nigelbruce release in the year 1940 lang en mediumLength"
429,"The Good, the Bad and the Ugly",while the civil war rages between the union and the confederacy  three men – a quiet loner  a ruthless hit man and a mexican bandit – comb the american southwest in search of a strongbox containing $200 000 in stolen gold. sergioleone western bountyhunter refugee gold antihero gallows hitman army outlaw shootout moralambiguity spaghettiwestern unitedartists constantinfilmproduktion produzionieuropeeassociatipea arturogonzálezproduccionescinematográficass.a. eliwallach clinteastwood leevancleef release in the year 1966 lang it longMovie
310569,The Second Mother,after leaving her daughter jessica in a small town in pernambuco to be raised by relatives  val spends the next 13 years working as a nanny to fabinho in são paulo. she has financial stability but has to live with the guilt of having not raised jessica herself. as fabinho’s university entrance exams approach  jessica reappears in her life and seems to want to give her mother a second chance. however jessica has not been raised to be a servant and her very existence will turn val’s routine on its head. with precision and humour  anna muylaert turns her eye on the subtle and powerful forces that keep rigid class structures in place and how the youth may just be the ones to shake it all up. annamuylaert drama brazilian brazil pool motherdaughterrelationship architecture classdifferences housekeeper womandirector gullaneentretenimentos.a. áfricafilmes reginacasé micheljoelsas camilamárdila release in the year 2015 lang pt mediumLength
